Engine_Size,Mileage,Price,Age,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic
2.2,88831,8723,11,False,False,True,False,True
2.8,262760,8344,11,False,True,False,False,False
2.6,123342,7033,24,False,True,False,False,False
3.1,261959,4360,17,False,False,True,True,False
4.1,273313,9633,2,False,False,True,False,True
2.8,233511,7329,8,False,False,True,True,False
2.8,80740,6485,21,False,False,False,False,True
4.7,80337,9693,20,False,True,False,False,True
3.1,90362,10692,14,True,False,False,True,False
3.4,282395,7952,13,False,True,False,False,False
1.1,195258,6094,14,False,False,True,False,False
2.2,172373,7552,21,True,False,False,False,False
2.6,246185,6576,9,False,False,True,False,True
3.7,78952,8120,22,False,True,False,True,False
4.5,172313,12753,8,False,True,False,False,False
2.7,34649,12507,12,False,True,False,False,False
4.8,139871,7302,21,False,False,True,False,True
2.9,272066,7858,4,False,False,False,True,False
4.6,53192,11836,11,False,False,False,True,False
3.5,223180,5836,21,False,False,True,False,False
2.4,156430,10171,9,True,False,False,False,True
1.2,55653,7486,19,False,False,False,False,False
2.0,23686,8626,20,False,False,False,False,False
1.4,122799,3644,23,False,False,True,True,False
3.8,40095,9498,17,False,False,False,False,True
4.0,129931,11001,15,False,True,False,False,False
2.1,155049,6699,13,False,False,False,False,True
2.7,134924,11901,4,False,False,False,False,False
1.3,48622,11327,7,False,False,True,False,False
1.1,132424,9251,11,False,True,False,False,False
4.6,97345,8553,19,False,False,False,False,True
2.9,125586,12188,6,True,False,False,True,False
4.7,45664,10386,20,False,True,False,True,False
3.5,259125,11217,4,False,True,False,False,False
4.7,121836,8463,23,False,False,False,False,False
5.0,130885,6782,24,False,False,True,False,True
4.3,199460,12210,4,False,False,False,False,False
4.7,194077,8818,12,False,False,False,False,True
1.1,100576,10788,3,False,True,False,False,True
4.6,60030,7799,24,False,False,True,False,True
2.2,1204,10575,14,False,True,False,False,True
1.6,117550,11249,7,False,True,False,False,False
2.6,108983,7020,20,False,True,False,True,False
3.7,127711,7745,25,False,True,False,False,False
2.2,212191,5356,14,False,False,False,True,False
2.2,224898,3602,24,False,False,True,False,False
1.9,123083,9238,11,False,False,True,False,False
3.0,177872,13642,3,True,False,False,False,False
1.9,295322,6693,8,False,False,True,False,False
2.1,210734,5585,13,False,False,False,False,True
2.5,194179,7916,11,False,True,False,False,True
4.9,23752,13924,7,False,False,False,True,False
3.2,239683,9906,7,True,False,False,True,False
2.3,3593,11528,11,False,True,False,True,False
1.4,41749,6765,23,False,False,False,False,False
2.2,215636,3587,23,False,True,False,True,False
2.3,276638,6467,18,True,False,False,False,False
3.5,83835,7923,25,True,False,False,True,False
1.6,129239,3415,24,False,False,False,True,False
1.8,108808,9923,11,True,False,False,False,True
1.8,260652,4186,25,True,False,False,False,False
1.1,297999,6640,7,True,False,False,False,True
3.2,260053,6398,19,False,True,False,False,False
2.4,219203,9315,6,False,False,True,False,False
4.5,147300,7954,24,True,False,False,False,True
1.9,8147,9937,18,True,False,False,False,True
1.5,199749,4705,23,False,True,False,False,False
2.7,53830,10623,12,False,True,False,False,True
4.0,231470,9570,8,False,True,False,True,False
2.9,135920,9281,15,True,False,False,True,False
4.4,57645,8347,25,False,True,False,True,False
4.6,113334,12133,6,False,False,False,False,True
2.7,297911,2000,22,False,False,False,True,False
1.9,4408,9211,14,False,False,True,False,True
3.4,61514,14169,2,False,True,False,True,False
2.9,265957,9180,5,False,False,True,False,False
4.9,187571,7948,16,False,False,True,True,False
3.9,99441,12911,2,False,False,False,False,True
2.5,241741,5065,14,False,False,False,True,False
4.0,288161,4736,17,False,False,True,True,False
2.7,121855,5362,25,False,True,False,False,True
1.8,223845,5923,15,False,False,True,False,False
4.9,256501,5369,20,False,False,False,True,False
3.0,267839,3543,24,False,False,False,False,False
2.7,170924,8381,15,True,False,False,True,False
1.3,106652,6166,22,True,False,False,False,True
1.1,192750,2945,23,False,True,False,True,False
4.7,176460,12070,14,True,False,False,False,False
4.0,57669,10946,15,False,True,False,True,False
1.1,292057,3758,17,True,False,False,False,True
3.2,59388,10012,12,False,False,False,True,False
4.5,267485,9850,8,False,False,True,False,False
3.5,127954,12040,10,False,True,False,False,False
1.2,146587,4468,18,False,False,False,False,True
4.1,9200,14716,6,False,True,False,False,True
2.1,245787,5384,23,True,False,False,False,False
4.7,186809,9163,18,True,False,False,True,False
3.6,35821,8283,24,False,True,False,False,True
1.5,121751,9064,12,True,False,False,False,True
2.0,88275,8234,12,False,False,False,False,True
2.8,227755,6244,17,False,False,False,False,False
4.4,175408,10791,14,False,True,False,False,False
4.6,157634,12847,4,False,True,False,True,False
4.9,250207,13195,6,True,False,False,False,False
3.6,263199,4236,19,False,False,True,False,True
2.6,59651,10706,16,False,True,False,False,False
4.1,101857,8662,20,False,True,False,True,False
2.2,7796,9144,15,False,False,False,False,True
3.5,142779,9644,12,False,True,False,True,False
3.5,160589,11088,6,False,True,False,True,False
4.0,34829,11303,12,False,False,False,True,False
1.4,238290,8734,10,True,False,False,False,False
3.3,253002,8439,13,False,True,False,False,False
4.2,79579,12108,12,False,False,True,False,False
1.7,217119,5257,19,True,False,False,True,False
1.9,36708,12665,12,True,False,False,False,False
5.0,260128,5397,25,False,False,True,False,False
2.2,48268,8334,20,False,False,True,False,False
2.2,205621,10987,4,False,True,False,False,False
4.9,277530,3449,25,False,False,True,False,True
3.4,292522,8649,10,False,True,False,False,False
2.7,214838,10403,2,False,True,False,True,False
5.0,163749,10725,17,False,True,False,False,False
1.2,2113,5857,23,False,False,True,False,True
3.9,230860,6682,14,False,False,True,True,False
2.8,133732,9325,8,False,False,False,False,True
2.8,240044,3599,20,False,False,True,True,False
1.6,135693,8986,5,False,False,True,False,True
3.4,257837,6443,18,True,False,False,False,True
4.9,115393,12092,7,False,False,False,False,True
2.2,148932,10921,3,False,True,False,True,False
4.0,67746,6745,25,False,False,True,True,False
1.6,70988,12880,3,True,False,False,False,True
4.3,48721,14325,2,False,False,False,True,False
1.8,239182,2316,21,False,False,True,False,True
2.9,269013,7719,8,False,True,False,True,False
2.0,64819,4803,25,False,False,True,False,True
2.7,272614,6747,12,False,False,True,False,False
1.3,290532,2000,20,False,False,False,False,True
2.8,223865,8222,14,False,True,False,False,False
3.9,246848,8163,8,False,False,True,True,False
3.1,108467,7430,17,False,False,False,True,False
2.1,103278,6034,22,False,True,False,False,True
3.3,125268,10394,10,False,True,False,False,True
2.1,183149,6737,11,False,False,False,False,True
4.7,202322,9253,10,False,False,False,False,True
3.7,58102,11737,8,False,False,False,True,False
1.5,41173,13376,3,True,False,False,False,True
1.8,278342,6933,3,False,False,True,False,True
2.1,200018,5899,16,False,True,False,True,False
3.3,196915,5461,25,True,False,False,False,True
4.4,552,13588,13,False,False,True,False,False
2.9,89645,9107,17,False,False,False,False,False
4.3,5954,10480,21,False,True,False,True,False
1.6,41061,9678,9,False,False,False,False,True
2.0,153706,10325,4,False,True,False,True,False
2.3,293688,2000,22,False,False,True,False,True
4.0,291373,7572,14,True,False,False,False,True
1.0,285502,2089,16,False,False,True,True,False
4.0,210630,5887,25,True,False,False,False,True
4.3,147407,11551,13,False,True,False,False,False
4.6,58162,10236,16,False,False,False,False,True
1.9,51334,6473,25,False,False,False,False,False
1.7,59577,10508,12,True,False,False,False,True
3.1,279309,3913,24,True,False,False,True,False
3.6,100942,8381,16,False,False,True,False,True
4.5,24369,10212,23,False,False,False,False,False
2.0,116081,6478,21,False,False,False,False,False
4.5,56348,9573,18,False,False,False,False,True
3.9,264755,6004,14,False,False,False,False,True
3.5,254869,11602,3,False,True,False,False,False
4.9,60570,8688,22,False,False,False,False,True
2.3,3009,12439,8,False,True,False,False,True
1.8,48144,6737,19,False,False,False,False,True
2.5,50314,8193,23,True,False,False,True,False
2.2,5020,8299,23,False,False,False,False,False
4.4,81512,8969,23,False,False,False,False,False
4.7,254167,7616,12,False,False,False,False,True
3.5,232400,8952,5,False,False,False,False,True
2.0,128626,11927,2,False,False,True,False,False
4.9,133554,9328,15,False,False,False,False,True
2.8,225481,6890,10,False,False,True,False,True
5.0,211047,12979,3,False,False,True,False,False
2.0,49359,8912,19,True,False,False,False,True
2.1,26663,6666,25,False,True,False,False,True
4.9,183575,12728,7,True,False,False,True,False
2.2,297485,2150,19,False,False,True,False,True
4.4,265879,3782,23,False,False,True,False,True
1.9,5233,12995,8,True,False,False,False,True
4.0,265479,7490,16,True,False,False,True,False
2.8,138032,7639,20,True,False,False,True,False
2.0,160084,10798,2,False,True,False,True,False
3.1,34423,11411,17,False,True,False,False,False
2.7,116677,6466,25,True,False,False,False,True
1.1,113145,7137,11,False,False,True,False,True
1.7,264575,3108,23,True,False,False,False,True
3.6,240657,5286,22,False,False,True,False,False
2.4,154960,6700,19,False,False,True,False,False
2.4,140689,11286,8,False,True,False,False,False
4.0,228725,6025,20,False,True,False,False,True
2.0,183441,9931,5,False,False,False,False,False
2.3,117694,7446,22,False,True,False,False,False
1.9,138278,4134,22,False,False,False,False,True
4.5,203634,8427,17,False,False,False,False,False
1.7,255059,2798,18,False,False,True,False,True
1.9,253678,5126,11,False,False,True,False,True
4.3,189655,13406,4,False,True,False,False,False
4.0,224676,12106,5,False,True,False,False,False
3.3,151881,9762,7,False,False,False,False,True
2.0,210592,5288,17,False,True,False,True,False
1.6,244812,2903,18,False,False,True,False,True
2.9,270773,8384,14,True,False,False,False,False
3.8,196371,8772,9,False,False,True,True,False
3.4,90326,9393,21,False,True,False,False,False
2.0,47929,7341,21,False,True,False,True,False
1.7,260904,3581,15,False,False,False,True,False
2.3,254220,8115,14,True,False,False,False,False
2.5,47829,9843,11,False,False,True,False,True
1.5,4339,8213,16,False,False,True,True,False
3.4,68508,14229,3,False,False,False,False,False
2.8,282433,6551,19,True,False,False,False,False
1.1,156396,9472,7,True,False,False,True,False
1.5,173761,6424,14,False,True,False,False,True
1.8,7887,12742,5,False,True,False,True,False
1.5,86892,7862,15,False,True,False,False,True
1.8,37685,10246,8,False,False,False,True,False
4.2,188952,6420,22,False,True,False,False,True
3.1,256058,8078,10,False,False,False,False,False
4.5,246080,6078,17,False,False,True,True,False
1.7,103088,7538,24,True,False,False,False,False
1.3,102092,9958,3,False,False,True,False,True
3.9,85459,6590,24,False,False,True,True,False
4.0,85954,15880,5,True,False,False,False,False
4.5,89422,9811,20,False,False,True,False,False
1.6,67080,6458,18,False,False,False,True,False
3.4,275042,5599,18,False,False,False,False,False
4.9,220473,6790,21,False,True,False,True,False
1.8,13353,9132,20,True,False,False,True,False
4.9,40316,11293,18,False,True,False,True,False
4.9,213995,9220,10,False,False,True,True,False
2.1,249454,3810,23,True,False,False,True,False
1.3,179848,8903,8,True,False,False,False,True
4.9,42389,14852,6,False,True,False,True,False
2.9,63886,8122,22,False,False,True,False,False
2.1,100047,8099,12,False,False,True,True,False
3.7,24132,10017,16,False,False,True,False,True
4.3,187276,12354,6,True,False,False,True,False
4.9,100441,12991,5,False,False,False,True,False
1.9,163910,8221,10,False,True,False,True,False
4.1,37195,15256,4,False,False,False,False,False
2.7,143682,10626,11,False,True,False,False,False
3.3,292576,8048,15,True,False,False,False,False
2.2,34617,13107,5,False,False,False,False,False
2.6,17983,14240,7,False,True,False,False,False
4.8,165434,13791,6,False,True,False,False,False
4.8,72579,10848,17,False,True,False,False,True
3.6,154486,11710,8,True,False,False,False,True
1.8,213510,7229,13,True,False,False,True,False
3.5,191624,7067,14,False,False,False,True,False
3.1,233710,10125,3,False,True,False,False,True
3.5,213763,4524,21,False,False,True,True,False
3.2,106364,8772,13,False,False,True,True,False
1.8,84202,9015,9,False,False,True,True,False
1.3,75977,7480,13,False,False,True,False,True
4.1,230235,13995,2,True,False,False,False,False
2.9,203225,9435,10,True,False,False,True,False
1.9,207014,2459,23,False,False,False,True,False
2.2,280936,7581,2,False,False,False,True,False
2.9,28402,12731,4,False,False,True,True,False
1.6,238558,5128,11,False,False,True,True,False
1.9,203009,6039,18,True,False,False,True,False
1.0,217816,7843,8,True,False,False,True,False
1.3,56405,8671,17,True,False,False,True,False
2.4,157208,3355,25,False,False,False,True,False
3.2,159856,4402,24,False,False,False,False,True
4.6,59450,13811,9,False,False,False,False,False
1.3,34820,12103,12,True,False,False,False,False
1.0,211578,7668,9,True,False,False,False,True
4.5,150515,9489,12,False,False,True,False,True
1.9,112805,5543,19,False,False,True,False,True
2.9,250475,4190,21,False,True,False,False,True
2.5,148855,8322,16,True,False,False,True,False
2.4,18036,8839,16,False,False,True,True,False
3.5,132329,11953,5,False,True,False,False,True
3.0,228362,7932,7,False,False,False,True,False
2.4,131822,10563,11,False,True,False,False,False
2.6,62285,13854,2,False,False,False,False,False
2.0,202191,7956,17,True,False,False,False,False
3.7,94816,11403,10,False,True,False,False,True
3.7,143171,12136,6,False,False,False,False,False
4.4,5568,12488,18,True,False,False,False,True
4.8,1064,14678,9,False,True,False,True,False
1.7,83367,10032,12,True,False,False,False,True
4.3,130852,9282,20,True,False,False,False,True
2.5,262723,10545,6,True,False,False,False,False
4.7,239901,6701,16,False,False,False,True,False
2.8,19835,8903,17,False,False,True,False,True
1.3,282191,5756,10,False,False,False,False,False
2.0,61418,9271,17,True,False,False,False,True
1.4,40965,6780,18,False,False,False,False,True
2.8,282319,4053,24,False,True,False,False,False
4.8,93677,14326,9,False,True,False,False,False
1.9,182852,9242,7,False,False,False,False,False
4.0,66018,14879,3,False,False,True,False,False
4.6,264204,8315,12,False,True,False,False,True
2.9,267798,4944,14,False,False,False,False,True
4.4,200804,9683,11,False,True,False,False,True
4.5,261006,3979,23,False,False,False,True,False
2.1,1906,12761,3,False,False,False,False,True
2.2,151812,3263,25,False,False,False,True,False
3.5,133153,8236,14,False,False,False,True,False
2.5,55812,11983,15,True,False,False,False,False
3.0,175153,4196,23,False,False,False,False,True
2.1,256425,2000,23,False,False,True,False,True
3.4,151481,10470,5,False,False,True,False,True
3.8,164325,8813,11,False,False,False,False,True
3.1,184871,4702,21,False,False,True,True,False
1.7,46963,8460,13,False,False,True,True,False
4.8,144096,12918,2,False,False,True,False,True
4.8,189164,6616,25,False,False,False,False,False
4.8,233196,9236,15,True,False,False,False,True
